source,airline,origin,destination,search_date,travel_date,advance_days,total_fare,status
demo_connector,IndiGo,BOM,BLR,2026-08-25,2026-09-24,30,5717,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-25,2026-10-09,45,4480,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-25,2026-10-09,45,4204,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-25,2026-10-09,45,4298,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-25,2026-08-26,1,8620,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-25,2026-08-26,1,8962,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-25,2026-08-26,1,10000,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-25,2026-09-01,7,8419,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-25,2026-09-01,7,9574,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-25,2026-09-01,7,8321,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-25,2026-09-09,15,9180,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-25,2026-09-09,15,8137,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-25,2026-09-09,15,8658,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-25,2026-09-09,15,8721,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-25,2026-09-24,30,6610,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-25,2026-09-24,30,7766,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-25,2026-09-24,30,7028,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-25,2026-09-24,30,7531,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-25,2026-10-09,45,6335,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-25,2026-10-09,45,5932,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-25,2026-10-09,45,6460,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-25,2026-08-26,1,5798,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-25,2026-08-26,1,6420,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-25,2026-09-01,7,6097,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-25,2026-09-01,7,5879,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-25,2026-09-01,7,5439,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-25,2026-09-01,7,5245,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-25,2026-09-09,15,5408,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-25,2026-09-09,15,5339,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-25,2026-09-24,30,4638,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-25,2026-09-24,30,4561,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-25,2026-09-24,30,4606,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-25,2026-09-24,30,4101,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-25,2026-10-09,45,4101,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-25,2026-10-09,45,3871,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-25,2026-10-09,45,3529,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-25,2026-10-09,45,3496,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-25,2026-08-26,1,12325,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-25,2026-08-26,1,11197,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-25,2026-08-26,1,10155,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-25,2026-08-26,1,10471,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-25,2026-09-01,7,11571,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-25,2026-09-01,7,11553,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-25,2026-09-01,7,9959,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-25,2026-09-09,15,9786,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-25,2026-09-09,15,9208,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-25,2026-09-24,30,8080,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-25,2026-09-24,30,8363,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-25,2026-10-09,45,7255,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-25,2026-10-09,45,7506,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-25,2026-10-09,45,7202,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-26,2026-08-27,1,8091,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-26,2026-08-27,1,8259,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-26,2026-08-27,1,8918,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-26,2026-08-27,1,8609,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-26,2026-09-02,7,8509,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-26,2026-09-02,7,8143,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-26,2026-09-10,15,7283,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-26,2026-09-10,15,7957,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-26,2026-09-10,15,8319,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-26,2026-09-10,15,8315,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-26,2026-09-25,30,6016,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-26,2026-09-25,30,5855,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-26,2026-10-10,45,5069,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-26,2026-10-10,45,5675,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-26,2026-08-27,1,11039,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-26,2026-08-27,1,10871,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-26,2026-09-02,7,10436,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-26,2026-09-02,7,10578,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-26,2026-09-02,7,10739,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-26,2026-09-10,15,9735,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-26,2026-09-10,15,8527,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-26,2026-09-10,15,9848,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-26,2026-09-25,30,7965,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-26,2026-09-25,30,7323,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-26,2026-10-10,45,6640,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-26,2026-10-10,45,6544,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-26,2026-08-27,1,7004,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-26,2026-08-27,1,7179,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-26,2026-08-27,1,7462,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-26,2026-09-02,7,6046,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-26,2026-09-02,7,6610,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-26,2026-09-10,15,5607,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-26,2026-09-10,15,5810,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-26,2026-09-10,15,5673,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-26,2026-09-10,15,6406,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-26,2026-09-25,30,5374,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-26,2026-09-25,30,4847,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-26,2026-10-10,45,4004,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-26,2026-10-10,45,4259,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-26,2026-10-10,45,4194,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-26,2026-10-10,45,4064,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-26,2026-08-27,1,10089,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-26,2026-08-27,1,9084,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-26,2026-08-27,1,9757,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-26,2026-08-27,1,9415,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-26,2026-09-02,7,9301,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-26,2026-09-02,7,9348,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-26,2026-09-02,7,8819,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-26,2026-09-10,15,8162,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-26,2026-09-10,15,8085,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-26,2026-09-10,15,8606,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-26,2026-09-25,30,6648,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-26,2026-09-25,30,7019,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-26,2026-09-25,30,7183,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-26,2026-09-25,30,7390,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-26,2026-10-10,45,5747,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-26,2026-10-10,45,6270,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-26,2026-08-27,1,5914,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-26,2026-08-27,1,5938,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-26,2026-08-27,1,5756,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-26,2026-08-27,1,6451,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-26,2026-09-02,7,6116,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-26,2026-09-02,7,5992,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-26,2026-09-02,7,6189,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-26,2026-09-10,15,4978,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-26,2026-09-10,15,5301,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-26,2026-09-25,30,4217,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-26,2026-09-25,30,4778,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-26,2026-09-25,30,4580,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-26,2026-09-25,30,4488,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-26,2026-10-10,45,3509,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-26,2026-10-10,45,3804,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-26,2026-10-10,45,3980,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-26,2026-08-27,1,10867,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-26,2026-08-27,1,11343,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-26,2026-08-27,1,10984,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-26,2026-09-02,7,11628,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-26,2026-09-02,7,9684,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-26,2026-09-02,7,10702,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-26,2026-09-02,7,10643,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-26,2026-09-10,15,10628,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-26,2026-09-10,15,9730,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-26,2026-09-10,15,9272,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-26,2026-09-10,15,10279,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-26,2026-09-25,30,9181,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-26,2026-09-25,30,7983,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-26,2026-09-25,30,7842,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-26,2026-10-10,45,6859,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-26,2026-10-10,45,6882,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-27,2026-08-28,1,9139,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-27,2026-08-28,1,8368,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-27,2026-08-28,1,8187,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-27,2026-09-03,7,8535,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-27,2026-09-03,7,7597,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-27,2026-09-03,7,8235,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-27,2026-09-03,7,8663,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-27,2026-09-11,15,7550,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-27,2026-09-11,15,8297,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-27,2026-09-11,15,7584,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-27,2026-09-26,30,6459,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-27,2026-09-26,30,6151,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-27,2026-10-11,45,5282,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-27,2026-10-11,45,5222,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-27,2026-10-11,45,5570,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-27,2026-10-11,45,5075,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-27,2026-08-28,1,11333,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-27,2026-08-28,1,11233,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-27,2026-08-28,1,10859,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-27,2026-08-28,1,11346,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-27,2026-09-03,7,9006,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-27,2026-09-03,7,9866,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-27,2026-09-03,7,10658,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-27,2026-09-03,7,10059,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-27,2026-09-11,15,8274,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-27,2026-09-11,15,9547,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-27,2026-09-11,15,8488,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-27,2026-09-26,30,8430,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-27,2026-09-26,30,8409,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-27,2026-09-26,30,7058,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-27,2026-10-11,45,6038,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-27,2026-10-11,45,6236,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-27,2026-08-28,1,6583,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-27,2026-08-28,1,6461,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-27,2026-08-28,1,6937,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-27,2026-09-03,7,6261,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-27,2026-09-03,7,6624,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-27,2026-09-03,7,6547,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-27,2026-09-11,15,5735,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-27,2026-09-11,15,6449,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-27,2026-09-11,15,5805,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-27,2026-09-26,30,5192,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-27,2026-09-26,30,4902,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-27,2026-09-26,30,5662,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-27,2026-10-11,45,3912,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-27,2026-10-11,45,4070,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-27,2026-08-28,1,9237,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-27,2026-08-28,1,9153,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-27,2026-09-03,7,9669,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-27,2026-09-03,7,9604,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-27,2026-09-03,7,9878,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-27,2026-09-03,7,9694,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-27,2026-09-11,15,8083,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-27,2026-09-11,15,8308,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-27,2026-09-11,15,8873,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-27,2026-09-26,30,7121,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-27,2026-09-26,30,7833,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-27,2026-09-26,30,7154,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-27,2026-09-26,30,7205,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-27,2026-10-11,45,6027,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-27,2026-10-11,45,5393,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-27,2026-08-28,1,5810,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-27,2026-08-28,1,5663,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-27,2026-08-28,1,5904,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-27,2026-09-03,7,6021,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-27,2026-09-03,7,6083,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-27,2026-09-03,7,5774,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-27,2026-09-11,15,5590,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-08-27,2026-09-11,15,5373,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-27,2026-09-11,15,5390,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-27,2026-09-26,30,4870,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-27,2026-09-26,30,4770,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-08-27,2026-10-11,45,3863,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-27,2026-10-11,45,3402,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-27,2026-08-28,1,12364,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-27,2026-08-28,1,12095,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-27,2026-08-28,1,11122,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-27,2026-08-28,1,12224,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-27,2026-09-03,7,9785,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-27,2026-09-03,7,11580,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-27,2026-09-11,15,9447,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-27,2026-09-11,15,9541,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-27,2026-09-11,15,10550,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-27,2026-09-11,15,10641,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-08-27,2026-09-26,30,8409,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-08-27,2026-09-26,30,8166,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-27,2026-09-26,30,8454,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-27,2026-09-26,30,7904,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-08-27,2026-10-11,45,6315,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-08-27,2026-10-11,45,6418,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-28,2026-08-29,1,9496,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-28,2026-08-29,1,8502,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-28,2026-08-29,1,8285,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-28,2026-09-04,7,8371,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-28,2026-09-04,7,8036,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-28,2026-09-04,7,7532,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-28,2026-09-12,15,7977,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-28,2026-09-12,15,6994,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-28,2026-09-12,15,7186,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-28,2026-09-12,15,8046,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-28,2026-09-27,30,6472,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-28,2026-09-27,30,7146,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-28,2026-09-27,30,5895,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-08-28,2026-10-12,45,5044,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-08-28,2026-10-12,45,5546,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-08-28,2026-10-12,45,5193,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-08-28,2026-10-12,45,5507,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-28,2026-08-29,1,10471,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-28,2026-08-29,1,9725,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-28,2026-09-04,7,9727,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-28,2026-09-04,7,10687,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-28,2026-09-04,7,9531,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-28,2026-09-04,7,10045,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-28,2026-09-12,15,8655,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-28,2026-09-12,15,9180,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-28,2026-09-12,15,8978,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-28,2026-09-27,30,8357,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-08-28,2026-09-27,30,7818,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-28,2026-09-27,30,7115,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-28,2026-09-27,30,8413,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-08-28,2026-10-12,45,6055,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-08-28,2026-10-12,45,7064,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-08-28,2026-10-12,45,6202,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-28,2026-08-29,1,7399,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-28,2026-08-29,1,6730,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-28,2026-09-04,7,6521,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-28,2026-09-04,7,6761,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-28,2026-09-04,7,6252,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-28,2026-09-04,7,6935,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-28,2026-09-12,15,5907,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-28,2026-09-12,15,6607,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-28,2026-09-12,15,6638,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-28,2026-09-12,15,6352,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-28,2026-09-27,30,5248,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-28,2026-09-27,30,5672,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-28,2026-09-27,30,5458,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-28,2026-09-27,30,5159,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-08-28,2026-10-12,45,3977,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-08-28,2026-10-12,45,4483,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-08-28,2026-10-12,45,4349,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-08-28,2026-10-12,45,4522,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-28,2026-08-29,1,8955,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-28,2026-08-29,1,9314,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-28,2026-09-04,7,8474,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-28,2026-09-04,7,8928,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-28,2026-09-04,7,8525,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-28,2026-09-12,15,9143,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-28,2026-09-12,15,7615,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-28,2026-09-27,30,6788,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-28,2026-09-27,30,7440,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-28,2026-09-27,30,7346,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-08-28,2026-09-27,30,7838,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-08-28,2026-10-12,45,6179,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-08-28,2026-10-12,45,6396,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-08-28,2026-10-12,45,6259,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-08-28,2026-08-29,1,6089,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-08-28,2026-08-29,1,6064,AVAILABLE
